file,tweet,sent,tokenized
text-query-tweets2021-04-20.json,"7 raisons de gérer vos projets marketing avec @mondaydotcom : une plateforme pensée pour le suivi des campagnes et la gestion des contenus. 📢💡 https://t.co/gaIemELCrb

— BDM (@BlogModerateur) April 19, 2021

 7 raisons de gérer vos projets marketing… https://t.co/wWtrdAdY1B",Negative,7 raisons de gérer vos projets market avec mondaydotcom une plateforme pensée pour le suivi de campagnes et la gestion de contenus 📢💡 http //t.co/gaiemelcrb — bdm blogmoderateur april 19 2021 7 raisons de gérer vos projets marketing… http //t.co/wwtrdady1b
text-query-tweets2021-04-20.json,7 raisons de gérer des projets marketing en équipe avec https://t.co/II6qMLYGOs https://t.co/nxFNGi6MB3 https://t.co/OG9U0E6tJj,Negative,7 raisons de gérer de projets market en équipe avec http //t.co/ii6qmlygos http //t.co/nxfngi6mb3 http //t.co/og9u0e6tjj
text-query-tweets2021-04-20.json,7 raisons de gérer des projets marketing en équipe avec https://t.co/nScFPqY9eH https://t.co/fpKQTY5vus https://t.co/tKBzoDBQV0,Negative,7 raisons de gérer de projets market en équipe avec http //t.co/nscfpqy9eh http //t.co/fpkqty5vus http //t.co/tkbzodbqv0
text-query-tweets2021-04-20.json,"@CryptoCapo_ $BLES is my retirement bag! 

Still accumulating while waiting for the mainnet beta &amp; staking among other thing coming to this project.

Invites are about to be sent out to collectors who have pre-registered to @blindboxes_io 

Sign up as a collector now⬇
https://t.co/bFB5ai4iuJ https://t.co/lFbkUEb7Vr",Positive,cryptocapo_ bles be my retirement bag still accumulate while wait for the mainnet beta amp stake among other thing come to this project invites be about to be send out to collector who have pre-registered to blindboxes_io sign up as a collector now⬇ http //t.co/bfb5ai4iuj http //t.co/lfbkueb7vr
text-query-tweets2021-04-20.json,7 raisons de gérer des projets marketing en équipe avec https://t.co/f6z52SndAE https://t.co/hjijjjmpIE,Negative,7 raisons de gérer de projets market en équipe avec http //t.co/f6z52sndae http //t.co/hjijjjmpie
text-query-tweets2021-04-20.json,7 raisons de gérer des projets marketing en équipe avec https://t.co/pUNVhQqqgP https://t.co/tZu7vDJNQ9 #mediassociaux #socialmedia https://t.co/vIes0MOmAt,Negative,7 raisons de gérer de projets market en équipe avec http //t.co/punvhqqqgp http //t.co/tzu7vdjnq9 mediassociaux socialmedia http //t.co/vies0momat
text-query-tweets2021-04-20.json,7 raisons de gérer des projets marketing en équipe avec https://t.co/Wm5nV4IxVw https://t.co/sTchUlNClb https://t.co/DqzM7cz7Tz,Negative,7 raisons de gérer de projets market en équipe avec http //t.co/wm5nv4ixvw http //t.co/stchulnclb http //t.co/dqzm7cz7tz
text-query-tweets2021-04-20.json,7 raisons de gérer des projets marketing en équipe avec https://t.co/LVKwnnVEF4#digital #socialmedia https://t.co/vkuSSqNVco,Negative,7 raisons de gérer de projets market en équipe avec http //t.co/lvkwnnvef4 digital socialmedia http //t.co/vkussqnvco
text-query-tweets2021-04-20.json,"You can ask any marketer and they'll tell you the same thing – marketing is tedious. So on May 12th at 2 p.m. (IST) you're invited to our FREE webinar, ""How to use https://t.co/f2RLIZsal4 to Advance Your Marketing Team and Drive Growth"".

Register here: https://t.co/X5NYN8OdU7 https://t.co/sK9aElYjDU",Positive,you can ask any marketer and they 'll tell you the same thing – marketing be tedious so on may 12th at 2 p.m. ist you 're invite to our free webinar `` how to use http //t.co/f2rlizsal4 to advance your marketing team and drive growth '' register here http //t.co/x5nyn8odu7 http //t.co/sk9aelyjdu
text-query-tweets2021-04-20.json,Via @BlogModerateur : 7 raisons de gérer vos projets marketing avec @mondaydotcom : une plateforme pensée pour le suivi des campagnes et la gestion des contenus. 📢💡 https://t.co/r3cyHgLVWL,Positive,via blogmoderateur 7 raisons de gérer vos projets market avec mondaydotcom une plateforme pensée pour le suivi de campagnes et la gestion de contenus 📢💡 http //t.co/r3cyhglvwl
text-query-tweets2021-04-20.json,"7 raisons de gérer des projets marketing en équipe avec https://t.co/ygbkPnh6Gk: Découvrez https://t.co/ygbkPnh6Gk, une plateforme pensée pour tous vos besoins marketing : suivi de campagnes, gestion du planning et des contenus, création de formulaires,… https://t.co/unWvKn1ffE https://t.co/PyyRPXgIGJ",Negative,7 raisons de gérer de projets market en équipe avec http //t.co/ygbkpnh6gk découvrez http //t.co/ygbkpnh6gk une plateforme pensée pour tous vos besoins marketing suivi de campagnes gestion du plan et de contenus création de formulaires … http //t.co/unwvkn1ffe http //t.co/pyyrpxgigj
text-query-tweets2021-04-20.json,7 raisons de gérer des projets marketing en équipe avec https://t.co/jQbnlkszvq https://t.co/YsfGTv7F4r,Negative,7 raisons de gérer de projets market en équipe avec http //t.co/jqbnlkszvq http //t.co/ysfgtv7f4r
text-query-tweets2021-04-20.json,7 raisons de gérer vos projets marketing avec @mondaydotcom : une plateforme pensée pour le suivi des campagnes et la gestion des contenus. 📢💡 https://t.co/4O2A4cG4Uq,Negative,7 raisons de gérer vos projets market avec mondaydotcom une plateforme pensée pour le suivi de campagnes et la gestion de contenus 📢💡 http //t.co/4o2a4cg4uq
text-query-tweets2021-04-20.json,Details Here &gt;&gt;&gt; https://t.co/rP1r7EjIHc https://t.co/w9KhFELpuj,Positive,details here gt gt gt http //t.co/rp1r7ejihc http //t.co/w9khfelpuj
text-query-tweets2021-04-20.json,7 raisons de gérer des projets marketing en équipe avec https://t.co/u4FdBcVzSf https://t.co/QbrHLKMji6,Negative,7 raisons de gérer de projets market en équipe avec http //t.co/u4fdbcvzsf http //t.co/qbrhlkmji6
text-query-tweets2021-04-20.json,7 raisons de gérer des projets marketing en équipe avec https://t.co/v1OpyB2uQ6 https://t.co/EtFr3mQdXd,Negative,7 raisons de gérer de projets market en équipe avec http //t.co/v1opyb2uq6 http //t.co/etfr3mqdxd
text-query-tweets2021-04-20.json,7 raisons de gérer des projets marketing en équipe avec https://t.co/Gu0IGoeeXp https://t.co/0zKRHSQv91 https://t.co/1LPGV19pdm,Negative,7 raisons de gérer de projets market en équipe avec http //t.co/gu0igoeexp http //t.co/0zkrhsqv91 http //t.co/1lpgv19pdm
text-query-tweets2021-04-20.json,7 raisons de gérer des projets marketing en équipe avec https://t.co/7KLbgnbBaL https://t.co/RuMiufWKnC,Negative,7 raisons de gérer de projets market en équipe avec http //t.co/7klbgnbbal http //t.co/rumiufwknc
text-query-tweets2021-04-20.json,[#Socialmedia] 7 raisons de gérer des projets marketing en équipe avec https://t.co/JNJIbVnA1q https://t.co/4qJc2dG7eh,Negative,socialmedia 7 raisons de gérer de projets market en équipe avec http //t.co/jnjibvna1q http //t.co/4qjc2dg7eh
text-query-tweets2021-04-20.json,"7 raisons de gérer des projets marketing en équipe avec https://t.co/ynwEsX8HZt via @Estelle Raffin, https://t.co/z3ury0HU1F https://t.co/wXQfwtBSRV",Positive,7 raisons de gérer de projets market en équipe avec http //t.co/ynwesx8hzt via estelle raffin http //t.co/z3ury0hu1f http //t.co/wxqfwtbsrv
text-query-tweets2021-04-20.json,Un nouvel article du BDM 7 raisons de gérer des projets marketing en équipe avec https://t.co/AjR8ejqmsf https://t.co/sBiKrxRjm9,Positive,un nouvel article du bdm 7 raisons de gérer de projets market en équipe avec http //t.co/ajr8ejqmsf http //t.co/sbikrxrjm9
text-query-tweets2021-04-20.json,7 raisons de gérer des projets marketing en équipe avec https://t.co/oCB3KuI5Mn https://t.co/Yh3hLcSefo #Métiersduweb #Gestiondeprojet https://t.co/NP5MJrembo,Negative,7 raisons de gérer de projets market en équipe avec http //t.co/ocb3kui5mn http //t.co/yh3hlcsefo métiersduweb gestiondeprojet http //t.co/np5mjrembo
text-query-tweets2021-04-20.json,"Inventory Management Software Market Next Big Thing | https://t.co/nph53rFdc9,TradeGecko
https://t.co/F2mTT3sETj",Positive,inventory management software market next big thing http //t.co/nph53rfdc9 tradegecko http //t.co/f2mtt3setj
text-query-tweets2021-04-20.json,"Stream Plans for Monday 
Com work (on a sketch I started Friday)
Sketching a second com
Line arting a 3rd com
Working on a trade
-doodles and maybe streamcoms?",Positive,stream plans for monday com work on a sketch i start friday sketching a second com line arting a 3rd com working on a trade -doodles and maybe streamcoms
text-query-tweets2021-04-20.json,"CommuniHub uygulamasıyla, ekibiniz artık https://t.co/Rc9QqO9Mov'un içinden yüzlerce müşteriyle ilgilenebilir! İletişiminizi merkezileştirmek, ekibinizin etkileşim ayrıntılarına daha hızlı ulaşması anlamına gelir. E-posta iletişiminiz için ihtiyacınız olan her şey tek platformda! https://t.co/KVJDRKdjXf",Negative,communihub uygulamasıyla ekibiniz artık http //t.co/rc9qqo9mov'un içinden yüzlerce müşteriyle ilgilenebilir i̇letişiminizi merkezileştirmek ekibinizin etkileşim ayrıntılarına daha hızlı ulaşması anlamına gelir e-posta iletişiminiz için ihtiyacınız olan her şey tek platformda http //t.co/kvjdrkdjxf
text-query-tweets2021-04-20.json,@Garfield do you use https://t.co/79xJLx0pPv,Positive,garfield do you use http //t.co/79xjlx0ppv
text-query-tweets2021-04-20.json,"https://t.co/moObhrN49X気になるが高いなぁ…$16/mon ってことは100人換算で$19,200/yrか…",Negative,"http //t.co/moobhrn49x気になるが高いなぁ… 16/mon ってことは100人換算で 19,200/yrか…"
text-query-tweets2021-04-20.json,I started using https://t.co/VOlFRpMiYO since 2014 and couldn't be more excited https://t.co/2Ln9l4josD,Positive,i start use http //t.co/volfrpmiyo since 2014 and could n't be more excited http //t.co/2ln9l4josd
text-query-tweets2021-04-20.json,"From being a full-time student, working full-time, and working on my own startup technology company how do I stay organized you ask? I use https://t.co/7pEFwN3UAs they have a free student license and it's super easy to mark where you left off and leave your self or team notes!",Positive,from be a full-time student work full-time and work on my own startup technology company how do i stay organize you ask i use https //t.co/7pefwn3uas they have a free student license and it 's super easy to mark where you leave off and leave your self or team note
text-query-tweets2021-04-20.json,Si manejas un equipo tienes que probar https://t.co/H9xfZwefKO | @IndietecaP  https://t.co/wVir85vnzb,Negative,si manejas un equipo tienes que probar http //t.co/h9xfzwefko indietecap http //t.co/wvir85vnzb
text-query-tweets2021-04-20.json,https://t.co/f7vDrsYxP3 is a project management app that clearly organizes all tasks and boosts team communication. @mondaydotcom #teamwork #mondaydotcom #monday #organization #tasks #management #digitalgizmos #brand #jacobintlgeoup https://t.co/0UNrhlmnnZ,Positive,http //t.co/f7vdrsyxp3 be a project management app that clearly organize all task and boost team communication mondaydotcom teamwork mondaydotcom monday organization task management digitalgizmos brand jacobintlgeoup http //t.co/0unrhlmnnz
text-query-tweets2021-04-20.json,@guifariaspoa https://t.co/hrq4qxnEJL,Negative,guifariaspoa http //t.co/hrq4qxnejl
text-query-tweets2021-04-20.json,https://t.co/KhBuf3WHep,Negative,http //t.co/khbuf3whep
text-query-tweets2021-04-11.json,"If youre still babysitting a spreadsheet with 17 different tabs for all of your teams work--its time to switch to monday․com, just like Shawn. The smart way to manage your team, monday․com is a robust workspace that gives you a birds-eye view of all of your processes.",Negative,if youre still babysitting a spreadsheet with 17 different tab for all of your team work -- its time to switch to monday․com just like shawn the smart way to manage your team monday․com be a robust workspace that give you a birds-eye view of all of your process
text-query-tweets2021-04-11.json,"5 Projects Added To Our BSC Yield Farm Page. Check Them Out Here: https://t.co/NcGRZvlyBk

List Your Project: https://t.co/Zn0KODdHMI

This list is for community reference only and does not imply endorsement by BSC NEWS. Please remember to Do Your Own Research.",Positive,5 projects added to our bsc yield farm page check them out here http //t.co/ncgrzvlybk list your project http //t.co/zn0koddhmi this list be for community reference only and do not imply endorsement by bsc news please remember to do your own research
text-query-tweets2021-04-11.json,@DylanDFW @TrinityMetro There’s also a form for general comments: https://t.co/hJw2GjMWHg,Positive,dylandfw trinitymetro there ’ s also a form for general comment http //t.co/hjw2gjmwhg
text-query-tweets2021-04-11.json,"If youre still babysitting a spreadsheet with 17 different tabs for all of your teams work--its time to switch to monday․com, just like Jason. The smart way to manage your team, monday․com is a robust workspace that gives you a birds-eye view of all of your processes.",Negative,if youre still babysitting a spreadsheet with 17 different tab for all of your team work -- its time to switch to monday․com just like jason the smart way to manage your team monday․com be a robust workspace that give you a birds-eye view of all of your process
text-query-tweets2021-04-11.json,"How does ActiveCampaign pricing work?
#marketing #monday #contacts #automation #plan #emailmarketing
via https://t.co/3lD92V6OST
☛ https://t.co/jWFWwkVlpZ https://t.co/wEXhKXTdbk",Negative,how do activecampaign pricing work marketing monday contact automation plan emailmarketing via http //t.co/3ld92v6ost ☛ http //t.co/jwfwwkvlpz http //t.co/wexhkxtdbk
text-query-tweets2021-04-11.json,"@gynoulovetweek Monday com et Bloomberg Quicktakes, (le dernier que j'ai vu, et le prochain après ce tweet)",Negative,gynoulovetweek monday com et bloomberg quicktakes le dernier que j'ai vu et le prochain après ce tweet
text-query-tweets2021-04-07.json,"@WhatifHR Yes! We offer a free 14 day trial you can use to see if the platform can work for you! As for insights, we have ways to share information from boards to clients using a shareable view. You can learn more about this here: https://t.co/NN0mLTNsci
Let us know if this helps!",Positive,whatifhr yes we offer a free 14 day trial you can use to see if the platform can work for you as for insight we have way to share information from board to client use a shareable view you can learn more about this here http //t.co/nn0mltnsci let us know if this help
text-query-tweets2021-04-07.json,@RebbeSMZ Thanks for reaching out and sorry to hear about this issue! We are aware of some connectivity issues and working on a fix. We hope to have updates regarding this issue soon! Keep an eye on the https://t.co/BwWC0bOLTM page for more information!,Negative,rebbesmz thanks for reach out and sorry to hear about this issue we be aware of some connectivity issue and work on a fix we hope to have update regard this issue soon keep an eye on the http //t.co/bwwc0boltm page for more information
text-query-tweets2021-04-07.json,@MtbServpro Thanks for reaching out and sorry to hear about this issue! We are aware of some connectivity issues and working on a fix. We hope to have updates regarding this issue soon! Keep an eye on the https://t.co/wADbAK7Kmh page for more information!,Negative,mtbservpro thanks for reach out and sorry to hear about this issue we be aware of some connectivity issue and work on a fix we hope to have update regard this issue soon keep an eye on the http //t.co/wadbak7kmh page for more information
text-query-tweets2021-04-07.json,@TheStaceyHarris Thanks for reaching out and sorry to hear about this issue! We are aware of some connectivity issues and working on a fix. We hope to have updates regarding this issue soon! Keep an eye on the https://t.co/51dd1DHr1N page for more information!,Negative,thestaceyharris thanks for reach out and sorry to hear about this issue we be aware of some connectivity issue and work on a fix we hope to have update regard this issue soon keep an eye on the http //t.co/51dd1dhr1n page for more information
text-query-tweets2021-04-07.json,@MaliAndFriends Thanks for reaching out and sorry to hear about this issue! We are aware of some connectivity issues and working on a fix. We hope to have updates regarding this issue soon! Keep an eye on the https://t.co/NafxVFNvEI page for more information!,Negative,maliandfriends thanks for reach out and sorry to hear about this issue we be aware of some connectivity issue and work on a fix we hope to have update regard this issue soon keep an eye on the http //t.co/nafxvfnvei page for more information
text-query-tweets2021-04-07.json,@jayng71 Thanks for reaching out and sorry to hear about this issue! We are aware of some connectivity issues and working on a fix. We hope to have updates regarding this issue soon! Keep an eye on the https://t.co/mv8da5Xtc3 page for more information!,Negative,jayng71 thanks for reach out and sorry to hear about this issue we be aware of some connectivity issue and work on a fix we hope to have update regard this issue soon keep an eye on the http //t.co/mv8da5xtc3 page for more information
text-query-tweets2021-04-07.json,@itsjulielee Thanks for reaching out and sorry to hear about this issue! We are aware of some connectivity issues and working on a fix. We hope to have updates regarding this issue soon! Keep an eye on the https://t.co/IRHsSCeuwv page for more information!,Negative,itsjulielee thanks for reach out and sorry to hear about this issue we be aware of some connectivity issue and work on a fix we hope to have update regard this issue soon keep an eye on the http //t.co/irhssceuwv page for more information
text-query-tweets2021-04-07.json,@mattifestation did you take down https://t.co/CudpueMYxP ?,Negative,mattifestation do you take down http //t.co/cudpuemyxp
text-query-tweets2021-04-07.json,Organizing your content marketing plan https://t.co/9Tr0KMeJVc via @contentcal_io,Positive,organizing your content marketing plan https //t.co/9tr0kmejvc via contentcal_io
text-query-tweets2021-04-07.json,"It's not too late to #SpreadTheWarmth and earn volunteer hours!

High school students (or parents of teens): join us on April 11th from 3-5pm for an educational workshop and learn how to make no-sew fleece blankets that we'll distribute to our clients. https://t.co/N8uTJ36xcm https://t.co/82dKCuRoer",Positive,it 's not too late to spreadthewarmth and earn volunteer hour high school student or parent of teen join us on april 11th from 3-5pm for an educational workshop and learn how to make no-sew fleece blanket that we 'll distribute to our client http //t.co/n8utj36xcm http //t.co/82dkcuroer
text-query-tweets2021-04-07.json,"I've watched in wonder Sonal (Paved's head of sales) keeps landing 6-figure newsletter deals. You don't want to miss her in-depth walkthrough on what big brands like Uber and https://t.co/8RHlNjHfav want from sponsorships 

https://t.co/BJhlLdueQr",Negative,i 've watch in wonder sonal paved 's head of sale keep land 6-figure newsletter deal you do n't want to miss her in-depth walkthrough on what big brand like uber and http //t.co/8rhlnjhfav want from sponsorship http //t.co/bjhlldueqr
text-query-tweets2021-04-07.json,"Want to stay up-to-date on all things Annenberg? Subscribe to our #newsletter today! 
-
Subscribe Here: https://t.co/bMjX8fAnbq
- 
#events #eventfacility #eventprofs https://t.co/wFwgiDoIkz",Negative,want to stay up-to-date on all thing annenberg subscribe to our newsletter today subscribe here http //t.co/bmjx8fanbq event eventfacility eventprofs http //t.co/wfwgidoikz
text-query-tweets2021-04-07.json,"Check out this detailed comparison of https://t.co/g3lxobKAH9 and ContentCal to help you decide which is right for your business.

https://t.co/2vXzIkFTqy via @ContentCal_io",Positive,check out this detailed comparison of http //t.co/g3lxobkah9 and contentcal to help you decide which be right for your business http //t.co/2vxzikftqy via contentcal_io
text-query-tweets2021-04-07.json,How our team made 40 improvements in one day - https://t.co/TI6VMF3Uo1 blog https://t.co/hL1MJokibB,Positive,how our team make 40 improvement in one day http //t.co/ti6vmf3uo1 blog http //t.co/hl1mjokibb
text-query-tweets2021-04-07.json,"@thisistechtoday @nirave @gregbarbosa @pcamp96 @clickup We agree that our templates are great! Here are some other templates some of our users created: https://t.co/xvVwFxoMVs
We'd love to hear more about your project that you're running. Please let us know if you need any tips or tricks to help maximize using the platform!",Positive,thisistechtoday nirave gregbarbosa pcamp96 clickup we agree that our template be great here be some other template some of our user create http //t.co/xvvwfxomvs we 'd love to hear more about your project that you 're run please let us know if you need any tip or trick to help maximize use the platform
text-query-tweets2021-04-07.json,"@mondaydotcom 0. Thank you https://t.co/SksvcSgvx7 for $6660 per day to kil! Yurugu, The Chief Global Criminal and devil, then raise Mama to a Paradise, next a Sun. 2. ""Via https://t.co/SksvcSgvx7 we link into the America virus @ the Pentagon to KIL! THE DEVIL."" https://t.co/3IhTzhVx6m",Positive,mondaydotcom 0 thank you https //t.co/sksvcsgvx7 for 6660 per day to kil yurugu the chief global criminal and devil then raise mama to a paradise next a sun 2 `` via http //t.co/sksvcsgvx7 we link into the america virus the pentagon to kil the devil '' http //t.co/3ihtzhvx6m
text-query-tweets2021-04-07.json,"If you’re still manually updating task statuses on documents filled with redundancies, try monday․com. The flexibility of a spreadsheet, the strength of an operating system, monday․com has the machinery you need to create high-level overviews your team will love.",Positive,if you ’ re still manually update task status on document fill with redundancy try monday․com the flexibility of a spreadsheet the strength of an operating system monday․com have the machinery you need to create high-level overview your team will love
text-query-tweets2021-04-07.json,I recently started using https://t.co/InRQeJ8XBi and would def. recommend it for Marketing Strategy Planning #Marketing  #advertising #socialmediamrketing https://t.co/4G6cVuBK6R,Positive,i recently start use http //t.co/inrqej8xbi and would def recommend it for marketing strategy planning marketing advertising socialmediamrketing http //t.co/4g6cvubk6r
text-query-tweets2021-04-07.json,@primobullies @MatejaPetkovic0 Hi @primobullies Thanks for your interest! We encourage you to fill out our application form for Creators here: https://t.co/mPiW3spxiZ,Positive,primobullies matejapetkovic0 hi primobullies thanks for your interest we encourage you to fill out our application form for creators here http //t.co/mpiw3spxiz
text-query-tweets2021-04-07.json,"📊Essa são nossas metas e atividades da semana:  Foco total em finalizar os jogos pendentes e avançar ainda mais nossas artes ao vivo 

🌐Caso queria ver nossas metas : https://t.co/95pavx1gwb https://t.co/bjl503k6QG",Negative,📊essa são nossas metas e atividades da semana foco total em finalizar o jogos pendentes e avançar ainda mais nossas artes ao vivo 🌐caso queria ver nossas metas http //t.co/95pavx1gwb http //t.co/bjl503k6qg
text-query-tweets2021-04-07.json,"@DrMirah @mettl @BELONG @rescuetime @uberconference @prezi @trello @GoogleKeep @LastPass @SoftwareSuggest @Yammer دكتورة أضيف monday
لأدارة المهام ممتاز جدا

https://t.co/mppNoKW9ni",Positive,drmirah mettl belong rescuetime uberconference prezi trello googlekeep lastpass softwaresuggest yammer دكتورة أضيف monday لأدارة المهام ممتاز جدا http //t.co/mppnokw9ni
text-query-tweets2021-04-07.json,"サイト追加しました。
・GMOサイン
・合同会社セールスリクエスト
・monday .com
・iTutor（アイチューター）
https://t.co/jYCvYd67a4",Negative,サイト追加しました。 ・gmoサイン ・合同会社セールスリクエスト ・monday .com ・itutor（アイチューター） http //t.co/jycvyd67a4
text-query-tweets2021-04-07.json,@brianrumao @sidviswanathan https://t.co/meSrlZMdT4 is the one that comes to mind as aggressively leveraging YouTube ads,Positive,brianrumao sidviswanathan http //t.co/mesrlzmdt4 be the one that come to mind as aggressively leverage youtube ad
text-query-tweets2021-04-07.json,"Guys, super efficient ng https://t.co/ZTNS3lfhqL FYI! Haha!🤟🏾",Negative,guys super efficient ng http //t.co/ztns3lfhql fyi haha 🤟🏾
text-query-tweets2021-04-07.json,"só é foda que fui procurar um mapa e já caí em um com ""what to do on monday"" com rota e etc do que pegar pra evoluir certos bonecos

PRA ISSO eu to de boa, não preciso não",Positive,só é foda que fui procurar um mapa e já caí em um com `` what to do on monday '' com rota e etc do que pegar pra evoluir certos bonecos pra isso eu to de boa não preciso não
text-query-tweets2021-04-07.json,"@mildredy “Muito show pessoal, mas estamos falando de outro projeto né? pode colocar no monday com o prazo por favor?!” Kkkkkkkkk",Negative,mildredy “ muito show pessoal mas estamos falando de outro projeto né pode colocar no monday com o prazo por favor ” kkkkkkkkk
text-query-tweets2021-04-27.json,"Check out this detailed comparison of https://t.co/WjK2lyScn7 and ContentCal to help you decide which is right for your business.

https://t.co/913Ipl3Xnh via @ContentCal_io",Positive,check out this detailed comparison of http //t.co/wjk2lyscn7 and contentcal to help you decide which be right for your business http //t.co/913ipl3xnh via contentcal_io
text-query-tweets2021-04-27.json,"https://t.co/qNCFkRYrAK has a uniques concept of organizing your tasks with color-coded cards to provide you with visual clarity on the task statuses of different team members. 

https://t.co/An7kSucUsY",Negative,http //t.co/qncfkryrak have a uniques concept of organize your task with color-coded card to provide you with visual clarity on the task status of different team member http //t.co/an7ksucusy
text-query-tweets2021-04-27.json,"@missharvey @Quorraa https://t.co/Oi3BGITn7O. We have a handful of teams that use it and like it.

I find that I always lose time by trying to keep my project management suite up to date so I almost never buy in. Feel similarly about most CRMs but I understand their need for visibility.",Negative,missharvey quorraa http //t.co/oi3bgitn7o we have a handful of team that use it and like it i find that i always lose time by try to keep my project management suite up to date so i almost never buy in feel similarly about most crms but i understand their need for visibility
text-query-tweets2021-04-27.json,How https://t.co/c60IwW3sEp's Customer Success and Product Teams Work Closely Together | ProductLed https://t.co/ClaoYwJgiu #PLG,Positive,how http //t.co/c60iww3sep 's customer success and product teams work closely together productled http //t.co/claoywjgiu plg
text-query-tweets2021-04-27.json,"4/27 https://t.co/EhYWn6B16E Q&amp;A Workshop - Last one!

We've got your back! 
Register now and save your spot with the registration link https://t.co/nA8FmXjELI https://t.co/NA9tR2aaGm",Positive,4/27 http //t.co/ehywn6b16e q amp a workshop last one we 've get your back register now and save your spot with the registration link http //t.co/na8fmxjeli http //t.co/na9tr2aagm
text-query-tweets2021-04-27.json,"4/27 https://t.co/EhYWn6B16E Q&amp;A Workshop - Last one!

Let us answer any annoying issues you're facing with the tool - trouble with board set up? 
Not sure which column types to use? 
Want to set up Teams? Excited about automations, but no clue where to start? https://t.co/eeq8SaDKbd",Positive,4/27 http //t.co/ehywn6b16e q amp a workshop last one let us answer any annoy issue you 're face with the tool trouble with board set up not sure which column type to use want to set up teams excited about automation but no clue where to start http //t.co/eeq8sadkbd
text-query-tweets2021-04-27.json,Now is the time to take back control of your creative workflow! Register for our upcoming webinar now. https://t.co/D43tvdVyxH https://t.co/XZVQ6bXH5v,Positive,now be the time to take back control of your creative workflow register for our upcoming webinar now http //t.co/d43tvdvyxh http //t.co/xzvq6bxh5v
text-query-tweets2021-04-27.json,"TACO CLUB RETURNS 17TH MAY! 🌮

Booking link: https://t.co/naNUvVmJMT

We are now taking bookings as our kitchen re-opening date has been set! New kitchen, same delicious food 😋

Enjoy all your favourite fillings from last year! https://t.co/taWBsbP44a",Positive,taco club returns 17th may 🌮 booking link http //t.co/nanuvvmjmt we be now take booking as our kitchen re-opening date have be set new kitchen same delicious food 😋 enjoy all your favourite filling from last year http //t.co/tawbsbp44a
text-query-tweets2021-04-27.json,"Looking for a more productive way to collaborate on tasks with your team? Check out @mondaydotcom to see how it can help.

#productivity #productivitytips #productivityhacks #businesstips #projectmanager #agilepm #taskmanagement #mondaymotivaton #monday 
https://t.co/JXrrr1VgIF",Positive,looking for a more productive way to collaborate on task with your team check out mondaydotcom to see how it can help productivity productivitytips productivityhacks businesstips projectmanager agilepm taskmanagement mondaymotivaton monday http //t.co/jxrrr1vgif
text-query-tweets2021-04-27.json,"#SMLB
#さいたま月曜リーグベースボール
#草野球リーグ

2021.04.26 SMLB公式戦 
Chironex 13 - 11 B-Black

リーグホームページ
https://t.co/vAc71PJ5Fg
チームホームページ
https://t.co/uXYTXiHNmQ https://t.co/4yGJylXCf8",Positive,smlb さいたま月曜リーグベースボール 草野球リーグ 2021.04.26 smlb公式戦 chironex 13 11 b-black リーグホームページ http //t.co/vac71pj5fg チームホームページ http //t.co/uxytxihnmq http //t.co/4ygjylxcf8
text-query-tweets2021-04-27.json,"➡ APPLY BEFORE 5/2: https://t.co/L4W6mf0UIT ⬅

📅 : 5/18/21 📍 : virtual 💰 : $100,000 investment
🤩 : early-stage tech startups in Southeastern US
🎯 : https://t.co/2tMK6N5AI1

What're you waiting for? 👀 Apply now or tag a brilliant founder in need of funding!",Positive,"➡ apply before 5/2 http //t.co/l4w6mf0uit ⬅ 📅 5/18/21 📍 virtual 💰 100,000 investment 🤩 early-stage tech startup in southeastern us 🎯 http //t.co/2tmk6n5ai1 what 're you wait for 👀 apply now or tag a brilliant founder in need of funding"
text-query-tweets2021-04-27.json,"Check it out on @mondaydotcom the  perfect guide to no-code: the fastest way to improve work processes

https://t.co/apH6ZcefPu",Positive,check it out on mondaydotcom the perfect guide to no-code the fast way to improve work process http //t.co/aph6zcefpu
text-query-tweets2021-04-27.json,"Do you ever pick up your phone, fall down a social media rabbit hole, then put it down without doing the thing you intended to do? There are ways to train yourself from not doing this. Here are some ways you can be more productive. #productivity   https://t.co/gAjsAAo122 https://t.co/gBoNciMYrN",Positive,do you ever pick up your phone fall down a social medium rabbit hole then put it down without do the thing you intend to do there be way to train yourself from not do this here be some way you can be more productive productivity http //t.co/gajsaao122 http //t.co/gboncimyrn
text-query-tweets2021-04-27.json,"@Sailing_LaVaga Use collaboration tools.  E.g.: Teams, https://t.co/7Dye0Pvn35, etc.  Collab tools allow all docs, links, images, drawings to stay in one place.",Positive,sailing_lavaga use collaboration tool e.g teams http //t.co/7dye0pvn35 etc collab tool allow all doc link image drawing to stay in one place
text-query-tweets2021-04-27.json,"Did you know you can integrate Insumo with your other #productivityapps including: Google Calendar, Todoist, Asana, Trello, https://t.co/YpyTrhwlhh, and Outlook. https://t.co/kZSaC4jc5d",Positive,did you know you can integrate insumo with your other productivityapps include google calendar todoist asana trello http //t.co/ypytrhwlhh and outlook http //t.co/kzsac4jc5d
